-43.9431936, -19.9138448
-43.9435530, -19.9142786
-43.9428717, -19.9145963
-43.9420080, -19.9148637
-43.9412463, -19.9149242
-43.9407420, -19.9134313
-43.9401251, -19.9144349
-43.9399213, -19.9135321
-43.9401358, -19.9144400
-43.9388108, -19.9147628
-43.9401412, -19.9144349
-43.9403290, -19.9151461
-43.9390361, -19.9155345
-43.9403290, -19.9151511
-43.9412409, -19.9149292
-43.9403450, -19.9151511
-43.9405113, -19.9160388
-43.9414126, -19.9158320
-43.9412463, -19.9149343
-43.9414233, -19.9158270
-43.9422065, -19.9156000
-43.9428771, -19.9145913
-43.9430702, -19.9153781
-43.9443362, -19.9150049
-43.9435583, -19.9142836
-43.9443415, -19.9150200
-43.9453447, -19.9161397
-43.9447439, -19.9163162
-43.9434671, -19.9165936
-43.9430863, -19.9153831
-43.9434886, -19.9165886
-43.9425606, -19.9168307
-43.9422065, -19.9156000
-43.9431024, -19.9153983
-43.9422172, -19.9156202
-43.9425659, -19.9168307
-43.9417183, -19.9170223
-43.9414179, -19.9158371
-43.9417076, -19.9170324
-43.9408708, -19.9172190
-43.9405113, -19.9160388
-43.9408654, -19.9172190
-43.9395458, -19.9176780
-43.9405435, -19.9160439
-43.9392722, -19.9163112
-43.9390361, -19.9155445
-43.9377272, -19.9159228
-43.9390415, -19.9155345
-43.9392668, -19.9163213
-43.9395350, -19.9176628
-43.9408600, -19.9172291
-43.9412194, -19.9184547
-43.9399427, -19.9187976
-43.9412194, -19.9184547
-43.9415574, -19.9196702
-43.9402431, -19.9199929
-43.9406186, -19.9212588
-43.9392829, -19.9215362
-43.9389503, -19.9203510
-43.9392722, -19.9215362
-43.9380383, -19.9218540
-43.9383548, -19.9231047
-43.9370513, -19.9234023
-43.9383441, -19.9231098
-43.9386767, -19.9242950
-43.9373732, -19.9246228
-43.9386874, -19.9243050
-43.9399481, -19.9239974
-43.9396048, -19.9227668
-43.9383441, -19.9231148
-43.9396209, -19.9227870
-43.9392829, -19.9215413
-43.9406240, -19.9212740
-43.9409459, -19.9223986
-43.9396101, -19.9227668
-43.9409512, -19.9224037
-43.9412946, -19.9236444
-43.9399481, -19.9240024
-43.9403236, -19.9252380
-43.9390039, -19.9255659
-43.9387089, -19.9243101
-43.9390093, -19.9255759
-43.9377058, -19.9258785
-43.9373624, -19.9246329
